Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:0KeDuUqEX3P0cKzRD5pEom,"If I Had $1,000,000",spotify:artist:0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,spotify:album:42U1vGhrWUN6TeM5mwN691,Gordon,7/28/1992,https://i.scdn.co/image/ab67616d0000b273cace8130d6570006b636d582,1,14,266733,https://p.scdn.co/mp3-preview/a66e2579577c991c194c860d764bdba49e7cfb3b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5KqldkCunQ2rWxruMEtGh0,The Gambler,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,spotify:album:3XdvQjIMjdwxRivZrg1ziJ,The Gambler,11/20/1978,https://i.scdn.co/image/ab67616d0000b273c289ed4316aaab5a5b7376c1,1,1,214880,https://p.scdn.co/mp3-preview/cc1df94001f015dfa236185b102ecf5d59bab395?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,spotify:artist:6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,spotify:album:5uYNj1HkZrWKAkhEYcGmJr,The Joker,1/1/1973,https://i.scdn.co/image/ab67616d0000b273375445cc7a2aedff11361b51,1,5,264503,https://p.scdn.co/mp3-preview/aa50637f8c38aec5b76bf509c67c3af803183511?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:album:0aqZJlugIkTUWW1sa4BANp,Hot Rocks (1964-1971),12/20/1971,https://i.scdn.co/image/ab67616d0000b273b11b3fc3c89477a7dd473bd7,2,4,179386,https://p.scdn.co/mp3-preview/54b43eeea0c2c7829d2d87d1eb985b37d5347323?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,Girls Just Want to Have Fun,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,spotify:album:4pox3k0CGuwwAknR9GtcoX,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),3/28/2014,https://i.scdn.co/image/ab67616d0000b273681265e351fc75e60d0fa50b,1,2,238120,https://p.scdn.co/mp3-preview/6bee4180ef21c7badcfae3293ce3427c2e2dfa37?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),spotify:artist:6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,spotify:album:5Vdzprr5cOqXQo44eHeV7t,Whitney,6/2/1987,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347,1,1,291293,https://p.scdn.co/mp3-preview/74416b6f12f779264e1628eab3c8ad7ab301634f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,spotify:artist:2jzc5TC5TVFLXQlBNiIUzE,a-ha,spotify:album:1ER3B6zev5JEAaqhnyyfbf,Hunting High and Low,6/1/1985,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,1,1,225280,https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,spotify:album:1CuFf5IslmlCno7DAFjrt9,The Very Best Of Bonnie Tyler,2/8/1999,https://i.scdn.co/image/ab67616d0000b27393d73d10075d96b65ba04dcb,1,6,269786,,FALSE,5,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:4vvOv6MDFFPpEb1gwwb2ZD,Baby Got Back,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,spotify:album:0kY8aFxApiXIksV7quPoVF,Mack Daddy,1/1/1992,https://i.scdn.co/image/ab67616d0000b27396f68aaa099dab30fe7f17ff,1,3,262826,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:0jWgAnTrNZmOGmqgvHhZEm,What's Up?,spotify:artist:0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,spotify:album:2P8M5eo4zWFD0JJtH4D0iA,"Bigger, Better, Faster, More !",1/1/1992,https://i.scdn.co/image/ab67616d0000b273381371cb8ce680d0dc324600,1,3,295533,https://p.scdn.co/mp3-preview/170ad00f93969d747c8409f6c044e6a080d9e126?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:0TT7wJiEYD5GAeJfSR1ETX,Push It,spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,spotify:album:1zSDLZLSN9nEJwmkrahZkl,"Hot, Cool & Vicious",1/1/1986,https://i.scdn.co/image/ab67616d0000b273e1ec1a3be105e02569a867d3,1,1,272133,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:2c7H254xlKoGhmZT194C0T,Shoop,spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,spotify:album:0UIuHgtBvcHduPDZSweVMi,The Best Of Salt-N-Pepa 20th Century Masters The Millennium Collection,1/1/2008,https://i.scdn.co/image/ab67616d0000b2737f07fb89a1c1d145a235a2a6,1,8,247400,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,spotify:artist:7GXXMm3DB1VswVcuGyInUd,Vanilla Ice,spotify:album:20O6lfaDAoMhUj5TAvVbb6,Vanilla Ice Is Back! - Hip Hop Classics,11/4/2008,https://i.scdn.co/image/ab67616d0000b2730d441bd2334134eca6761fc4,1,1,254466,https://p.scdn.co/mp3-preview/6545dbe31d7d19eb714c1ac49e04008706e05b4c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5ROeX4Hi9XoBT5hmBR1xra,Summer Of '69,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,spotify:album:0dLBZmYzmQRZOz4cJG05DA,Reckless,1/1/1984,https://i.scdn.co/image/ab67616d0000b27389c77c3cc6fa7d9acba80740,1,6,216973,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:4TZZvblv2yzLIBk2JwJ6Un,Party In The U.S.A.,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:7JvAIXx1Q3HrZMrIyGPyN0,Party In The U.S.A.,1/1/2009,https://i.scdn.co/image/ab67616d0000b2738cd7c5c3b718dafcd8a03059,1,1,202760,https://p.scdn.co/mp3-preview/7c630e18df269ac05a1b8ea62fdf321995c5976d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,50,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:1u0aIMrEBvFkRtgcg264gW,I Gotta Feeling,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,spotify:album:5GJayigLJNxEvuDoCq0wVz,The Beginning & The Best Of The E.N.D. (International Mega-Deluxe Version),1/1/2010,https://i.scdn.co/image/ab67616d0000b2735375a9eeeea88d6ab9321dbf,2,2,289186,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:album:2IU9ftOgyRL2caQGWK1jjX,Like a Virgin (Reissue),11/12/1984,https://i.scdn.co/image/ab67616d0000b2736b18e58a06aac7763abe319a,1,3,218626,https://p.scdn.co/mp3-preview/693e9d74bf04462da738351385fdc225cc465edc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5IKLwqBQG6KU6MP2zP80Nu,We Are Family,spotify:artist:6gkWznnJkdkwRPVcmnrays,Sister Sledge,spotify:album:4GSidaoqyGNwaG5mNKmuLT,We Are Family,2/15/1979,https://i.scdn.co/image/ab67616d0000b2739c6d5c505e6197defb750428,1,5,216733,https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:19Pwe795pS5bS2Jr57gHK3,Fishin' in the Dark,spotify:artist:7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,spotify:album:61ggveeRZyNIyaOsXhWLxm,Rhino Hi-Five: Nitty Gritty Dirt Band,4/24/2007,https://i.scdn.co/image/ab67616d0000b2732f06c7dea07af659324d8b79,1,5,202786,https://p.scdn.co/mp3-preview/01d0dea7e4e1c2bee8ce657cca0d33a0a9728588?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:4caiYv89C9GZdDD1RzshWd,It's Raining Men - Single Version,spotify:artist:19xz1vcuKNjniGEftTOSSH,The Weather Girls,spotify:album:0LvOMujcrO1z87O3vAOsJL,Dance Hits - 80s & 90s,4/29/2008,https://i.scdn.co/image/ab67616d0000b273b7789200f07b4cd23a69e7eb,2,2,211533,https://p.scdn.co/mp3-preview/107b5dc98026a3e6de5dfe5aac9e560238df76b4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:0eEncOnmSHqnm1sgXsjUSA,September,spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth\, Wind & Fire",spotify:album:6kEe268WsSL0bE5KPeaq8X,"The Best Of Earth, Wind & Fire Vol. 1",11/23/1978,https://i.scdn.co/image/ab67616d0000b273587d2127f6fa5a9786480d36,1,7,215093,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,spotify:artist:3koiLjNrgRTNbOwViDipeA,Marvin Gaye,spotify:album:6AmnVWOxXYucWxgidEgwhy,Let's Get It On,8/28/1973,https://i.scdn.co/image/ab67616d0000b273b98aacb957a40d613445f92f,1,1,290960,https://p.scdn.co/mp3-preview/77b8838df9b56accf6f28c8e62683ecf9553ed29?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,"spotify:artist:2P3cjUru4H3fhSXXNxE9kA, spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:0VbIlorLz3I5SEtIsc5vAr","Blackstreet, Dr. Dre, Queen Pen",spotify:album:2zGZLQiFl9UubtrVmtIkbi,Another Level,9/9/1996,https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b,1,3,304600,https://p.scdn.co/mp3-preview/c216640c68846d6587123371495115e119b53f0d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5GMw6X6BbCDGO9gApQYRSa,You've Lost That Lovin' Feelin',spotify:artist:4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,spotify:album:5CFmNamq1ceXn8RFJ9i7p6,The Very Best Of The Righteous Brothers - Unchained Melody,1990,https://i.scdn.co/image/ab67616d0000b2731682e25596b8ecccb47644d1,1,1,225426,https://p.scdn.co/mp3-preview/db3c2a02401d58a7705aa08ed95bd367dc3f2168?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:1EzrEOXmMH3G43AXT1y7pA,I'm Yours,spotify:artist:4phGZZrJZRo4ElhRtViYdl,Jason Mraz,spotify:album:04G0YylSjvDQZrjOfE5jA5,We Sing. We Dance. We Steal Things.,5/12/2008,https://i.scdn.co/image/ab67616d0000b273160074c4d30216702688437c,1,2,242186,https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:4GFJRLgxy4chyfWqfPTJaI,It Wasn't Me,"spotify:artist:5EvFsr3kj42KNv97ZEnqij, spotify:artist:67wCYxOq4A1ohAs7jWYaOJ","Shaggy, Rik Rok",spotify:album:4mIaYbWORRGvtHb0bSKAEB,Hot Shot,1/1/2000,https://i.scdn.co/image/ab67616d0000b2731422533d1db0164987363a99,1,10,227600,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,spotify:artist:2mxe0TnaNL039ysAj51xPQ,R. Kelly,spotify:album:35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,2003,https://i.scdn.co/image/ab67616d0000b2734cb949e9f103f12d96797121,1,10,186066,https://p.scdn.co/mp3-preview/0d3aeda28b338726fdebe73e0833b2f0c6284c70?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:40VAYnnGBDLQVXD8D1ager,SexyBack,"spotify:artist:31TPClRtHm23RisEBtV3X7, spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ","Justin Timberlake, Timbaland",spotify:album:51lCQxAHpJHuqvvK0z12zp,FutureSex/LoveSounds,9/12/2006,https://i.scdn.co/image/ab67616d0000b273ce4bff21fffe0db2a3c209a7,1,2,242733,,TRUE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE,11/17/2008,https://i.scdn.co/image/ab67616d0000b273801c4d205accdba0a468a10b,2,1,193213,https://p.scdn.co/mp3-preview/69c8bae97df9121ee440b23053fe20f64c204408?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:3OcQkcvTcohs8vO8Rd3sKF,The Humpty Dance,spotify:artist:7jocoSCuCtpCxCI6IbP8ye,Digital Underground,spotify:album:1qUuOtsaAWlD6D83AebzD0,Sex Packets,3/26/1990,https://i.scdn.co/image/ab67616d0000b273c5a8971932c4539c1b6ea229,1,1,391693,https://p.scdn.co/mp3-preview/9743032731989129b3457db2c2b5c694e841888a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,"spotify:artist:3y24n3XhZ96wgwRXjvS17T, spotify:artist:2LhsePRtgCo4THVKULQBL7","Coolio, L.V.",spotify:album:0fYctMs4EvoEqzDh8Kmg5g,Gangsta's Paradise,11/7/1995,https://i.scdn.co/image/ab67616d0000b2737632fe25cd368dc205927f0c,1,2,240693,https://p.scdn.co/mp3-preview/5299497db5ba226f388f3a064064cc44b2b51568?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:46:51Z
spotify:track:5XY9FK0mB0BS0u8YB2ehN9,Mona Lisas And Mad Hatters,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:2ei2X6ghPnw7YRwQtAH075,Honky Chateau,5/19/1972,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,1,9,300506,https://p.scdn.co/mp3-preview/0f10cdf1e620cb07a0b7bc7dae8833fc15f40343?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2A6yzRGMgSQCUapR2ptm6A,True Colors,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,spotify:album:31TRqoVBTQi0lzlPLtvINn,True Colors,10/14/1986,https://i.scdn.co/image/ab67616d0000b2735128af6747a56ccb3c7ea5b3,1,4,227600,https://p.scdn.co/mp3-preview/6e3190bfdf07d4c267b00aa512dacfd7d10345ca?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:6epn3r7S14KUqlReYr77hA,Baby,"spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Justin Bieber, Ludacris",spotify:album:3BmcYMh0KYsimWL6p2gPa9,My World 2.0,1/1/2010,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,1,1,214240,https://p.scdn.co/mp3-preview/84eec33b8be720bfb0a04db41f11b72f52f03864?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael,spotify:album:3coLNlyStg9h7f8CZ103Rl,Ladies And Gentlemen... The Best Of George Michael,11/9/1998,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,1,3,300106,https://p.scdn.co/mp3-preview/75d3d091213d60d9f3ed2c0698b846177076b0d0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1D6nV9TPfMnWm7UdVsDVfI,Freedom! '90,spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael,spotify:album:4lGS8HxU3NYaQxfU0wx2r1,Listen Without Prejudice Vol. 1,9/3/1990,https://i.scdn.co/image/ab67616d0000b273a0063c4e190db470d96d5939,1,2,390866,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:263aNAQCeFSWipk896byo6,Friday I'm in Love,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,spotify:album:3x1CmNdXWU0DzpTZXFFRZu,Wish,4/21/1992,https://i.scdn.co/image/ab67616d0000b273e410fa31e3dfcc7521cde86d,1,7,214400,https://p.scdn.co/mp3-preview/00b147aa44994cf24c63165fecfcd5c0ff441459?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:76GlO5H5RT6g7y0gev86Nk,Just like Heaven,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,spotify:album:37Q22g0n9PzBLX6lNddrIa,"Kiss Me, Kiss Me, Kiss Me",5/25/1987,https://i.scdn.co/image/ab67616d0000b2737f22337546d61faca55e0f4f,1,8,212000,https://p.scdn.co/mp3-preview/938e9e7f3931aded8923a30ebc003167283fc759?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!,spotify:album:02f3y3NTsddjdUMoNiBppI,Make It Big,10/23/1984,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,1,1,231333,https://p.scdn.co/mp3-preview/bfe5222416256d19c413844ce241af3f9e7f967a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3i6qNxyVgIdUZTTi5m25EM,Bitch,spotify:artist:2QmLFuIDtNDmmJY3OtvinN,Meredith Brooks,spotify:album:56viTB3cu7FbFwAWDctRz1,Blurring The Edges,1/1/1997,https://i.scdn.co/image/ab67616d0000b2737a8ebb7a3a8c0cadc4490cb4,1,2,252760,https://p.scdn.co/mp3-preview/508870e159e4e672ce1c13f9b18655b62a229e29?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,spotify:album:4iCiqnufcdAdTyKrkKGwqR,Blacks' Magic,1/1/1990,https://i.scdn.co/image/ab67616d0000b2732cdf80d702f69bfebaa6af87,1,10,213266,https://p.scdn.co/mp3-preview/cf37e4b398cbe49f1743ad3bb709452e7df14d15?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:3IuRN5tplfZD56XYAHPvZ9,Whatta Man,"spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ, spotify:artist:5fikk4h5qbEebqK2Fc6e48","Salt-N-Pepa, En Vogue",spotify:album:0UIuHgtBvcHduPDZSweVMi,The Best Of Salt-N-Pepa 20th Century Masters The Millennium Collection,1/1/2008,https://i.scdn.co/image/ab67616d0000b2737f07fb89a1c1d145a235a2a6,1,9,308240,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,spotify:artist:2rblp9fJo16ZPTcKDtlmKW,MC Hammer,spotify:album:4r1WecJyt5FOhglysp9zhN,Please Hammer Don't Hurt 'Em,2/20/1990,https://i.scdn.co/image/ab67616d0000b273f5e5babccf665ef8c912b190,1,2,257360,https://p.scdn.co/mp3-preview/b3b11fad170bcccca0af7325c6f75f7ec3c06b78?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,"spotify:artist:1dfeR4HaWDbWqFHLkxsg1d, spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","Queen, David Bowie",spotify:album:0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),5/3/1982,https://i.scdn.co/image/ab67616d0000b273a1e05e1048e2cf2737adf742,1,11,248440,https://p.scdn.co/mp3-preview/89d50dfcf77edf4ae26e87fb717930358bb687e2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:391CwgcBxvUHmEKda2b5In,I'd Do Anything For Love (But I Won't Do That) - Single Edit,spotify:artist:7dnB1wSxbYa8CejeVg98hz,Meat Loaf,spotify:album:2frbTcZJoMRuAbeXpuOx0Z,Bat Out Of Hell II: Back Into Hell,1993,https://i.scdn.co/image/ab67616d0000b273577bafd70c666aac2e72f69d,2,2,316466,https://p.scdn.co/mp3-preview/802b89dcf39056768ef45d2500954ae25a9349c9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:2id8E4WvczfKHB4LHI7Np3,Edge of Seventeen,spotify:artist:7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,spotify:album:7q0dYnAjmqZBJLhMBre8aL,Crystal Visions...The Very Best of Stevie Nicks,3/27/2007,https://i.scdn.co/image/ab67616d0000b2732614c295a38ee782d093aa09,1,1,329680,https://p.scdn.co/mp3-preview/e849a11dce294f701daa39b3a1e4334005f99b11?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:6gJdDnF2TzfA1WPMXuCa3x,Proud Mary,spotify:artist:1zuJe6b1roixEKMOtyrEak,Tina Turner,spotify:album:5HmYiJnUkFuciiqRrAAv4o,What's Love Got to Do with It?,1993,https://i.scdn.co/image/ab67616d0000b273e9c361da971c6e81b51ef06b,1,7,327400,https://p.scdn.co/mp3-preview/d4ac21c730f4ec3ffb6f71051ec890ed7e773b32?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1OAYKfE0YdrN7C1yLWaLJo,Hotline Bling,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:0G1ffjfFuTUTVjDrVdLimH,Views,5/13/2016,https://i.scdn.co/image/ab67616d0000b27382e3e6968e73ec00a9f7861b,1,20,267066,https://p.scdn.co/mp3-preview/3c5c87e4b2512c19d299a354264861d8dbf9f48e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:1GCbc1vpkZA2zhjsSFhmHT,Fuck You,spotify:artist:13saZpZnCDWOI9D4IJhp1f,Lily Allen,spotify:album:39zjAZD6nlscx5DafH8GI8,"It's Not Me, It's You",1/26/2009,https://i.scdn.co/image/ab67616d0000b2737124b6bf785117033d003590,1,8,219893,https://p.scdn.co/mp3-preview/2c0deb881f7dea4fc65e3f11f54c5558da4f0d29?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
spotify:track:5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,spotify:album:2MH37enG6IPvNK5QFLyKes,Whitney Houston,2/14/1985,https://i.scdn.co/image/ab67616d0000b2732ae4fcec560ab559d6f5dc88,1,6,275533,https://p.scdn.co/mp3-preview/4cfd0ab2b770e37313275d37788f687992b0ee17?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:47:45Z
